cumulative_targets_percent,cumulative_assignments_percent
51.99975548,9.26291431
52.05018874,9.27189818
52.09985787,9.28074593
52.15029114,9.28972980
52.19996026,9.29857755
52.24962939,9.30742530
52.30006266,9.31640917
52.34973179,9.32525693
52.40016505,9.33424079
52.44983418,9.34308855
52.50026745,9.35207242
52.54993658,9.36092017
52.60036984,9.36990404
52.65003897,9.37875179
52.69970810,9.38759954
52.75014137,9.39658341
52.79981049,9.40543116
52.85024376,9.41441503
52.89991289,9.42326278
52.95034616,9.43224665
53.00001528,9.44109440
53.04968441,9.44994215
53.10011768,9.45892602
53.14978680,9.46777377
53.20022007,9.47675764
53.24988920,9.48560539
53.30032247,9.49458926
53.34999159,9.50343701
53.39966072,9.51228476
53.45009399,9.52126863
53.49976312,9.53011638
53.55019638,9.53910025
53.59986551,9.54794800
53.65029878,9.55693187
53.69996791,9.56577962
53.74963703,9.57462737
53.80007030,9.58361124
53.84973943,9.59245899
53.90017270,9.60144286
53.94984182,9.61029061
54.00027509,9.61927448
54.04994422,9.62812224
54.10037749,9.63710610
54.15004661,9.64595386
54.19971574,9.65480161
54.25014901,9.66378548
54.29981813,9.67263323
54.35025140,9.68161710
54.39992053,9.69046485
54.45035380,9.69944872
54.50002292,9.70829647
54.54969205,9.71714422
54.60012532,9.72612809
54.64979445,9.73497584
54.70022771,9.74395971
54.74989684,9.75280746
54.80033011,9.76179133
54.84999924,9.77063908
54.89966836,9.77948683
54.95010163,9.78847070
54.99977076,9.79731845
55.05020403,9.80630232
55.09987315,9.81515007
55.15030642,9.82413394
55.19997555,9.83298169
55.24964467,9.84182944
55.30007794,9.85081331
55.34974707,9.85966106
55.40018034,9.86864493
55.44984946,9.87749268
55.50028273,9.88647655
55.54995186,9.89532430
55.59962099,9.90417205
55.65005425,9.91315592
55.69972338,9.92200368
55.75015665,9.93098755
55.79982578,9.93983530
55.85025904,9.94881917
55.89992817,9.95766692
55.95036144,9.96665079
56.00003057,9.97549854
56.04969969,9.98434629
56.10013296,9.99333016
56.14980209,10.00217791
56.20023536,10.01116178
56.24990448,10.02000953
56.30033775,10.02899340
56.35000688,10.03784115
56.39967600,10.04668890
56.45010927,10.05567277
56.49977840,10.06452052
56.55021167,10.07350439
56.59988079,10.08235214
56.65031406,10.09133601
56.69998319,10.10018376
56.74965232,10.10903151
56.80008558,10.11801538
56.84975471,10.12686313
56.90018798,10.13584700
56.94985711,10.14469475
57.00029037,10.15367862
57.04995950,10.16252637
57.09962863,10.17137412
57.15006190,10.18035799
57.19973102,10.18920574
57.25016429,10.19818961
57.29983342,10.20703736
57.35026669,10.21602123
57.39993581,10.22486899
57.45036908,10.23385286
57.50003821,10.24270061
57.54970733,10.25154836
